Epoch	Train_Loss	Val_Loss	Val_F1	Val_Recall	Val_Precision	Val_MCC
79	0.0886	0.2151	0.6183	0.5030	0.8527	0.6421
80	0.0883	0.2195	0.6102	0.5051	0.8171	0.6295
81	0.0869	0.2165	0.6153	0.5062	0.8295	0.6356
82	0.0882	0.2148	0.6189	0.5055	0.8457	0.6413
83	0.0871	0.2158	0.6162	0.5092	0.8220	0.6350
84	0.0870	0.2146	0.6187	0.5084	0.8348	0.6393
85	0.0872	0.2120	0.6239	0.5073	0.8584	0.6475
86	0.0869	0.2139	0.6207	0.5103	0.8366	0.6413
87	0.0865	0.2098	0.6275	0.5079	0.8736	0.6526
88	0.0863	0.2131	0.6217	0.5112	0.8390	0.6425
89	0.0842	0.2149	0.6185	0.5120	0.8243	0.6374
90	0.0851	0.2134	0.6209	0.5115	0.8373	0.6410
91	0.0847	0.2127	0.6221	0.5127	0.8375	0.6421
92	0.0856	0.2136	0.6213	0.5127	0.8351	0.6411
93	0.0844	0.2114	0.6245	0.5124	0.8470	0.6454
94	0.0844	0.2149	0.6191	0.5139	0.8214	0.6374
95	0.0835	0.2118	0.6248	0.5144	0.8406	0.6448
96	0.0839	0.2127	0.6233	0.5145	0.8367	0.6427
97	0.0830	0.2111	0.6253	0.5146	0.8426	0.6456
