Epoch	Train_Loss	Val_Loss	Val_F1	Val_Recall	Val_Precision	Val_MCC
99	0.0801	0.2030	0.6410	0.5254	0.8774	0.6653
100	0.0795	0.2030	0.6409	0.5269	0.8729	0.6645
101	0.0789	0.2038	0.6408	0.5280	0.8687	0.6637
102	0.0791	0.2025	0.6420	0.5297	0.8685	0.6648
103	0.0790	0.2038	0.6406	0.5301	0.8624	0.6626
104	0.0783	0.2019	0.6433	0.5281	0.8794	0.6677
105	0.0746	0.2017	0.6435	0.5331	0.8645	0.6653
106	0.0761	0.2020	0.6432	0.5336	0.8612	0.6646
107	0.0745	0.1991	0.6482	0.5329	0.8808	0.6718
108	0.0762	0.2003	0.6466	0.5353	0.8704	0.6690
109	0.0746	0.1985	0.6498	0.5351	0.8807	0.6731
110	0.0740	0.2010	0.6461	0.5365	0.8664	0.6680
111	0.0747	0.1986	0.6497	0.5389	0.8707	0.6715
112	0.0726	0.1974	0.6519	0.5351	0.8896	0.6764
113	0.0725	0.1989	0.6494	0.5384	0.8730	0.6718
114	0.0721	0.1982	0.6515	0.5367	0.8848	0.6754
115	0.0710	0.1990	0.6496	0.5423	0.8618	0.6701
116	0.0719	0.1974	0.6517	0.5404	0.8753	0.6741
117	0.0697	0.1963	0.6539	0.5429	0.8738	0.6755
118	0.0710	0.1978	0.6512	0.5412	0.8729	0.6734
119	0.0722	0.1961	0.6544	0.5431	0.8759	0.6763
120	0.0704	0.1966	0.6536	0.5409	0.8801	0.6764
121	0.0697	0.1952	0.6554	0.5432	0.8783	0.6775
122	0.0694	0.1955	0.6555	0.5446	0.8764	0.6774
123	0.0697	0.1954	0.6557	0.5455	0.8738	0.6771
124	0.0698	0.1956	0.6553	0.5449	0.8743	0.6769
125	0.0684	0.1951	0.6566	0.5447	0.8799	0.6788
126	0.0691	0.1950	0.6562	0.5476	0.8706	0.6770
127	0.0666	0.1939	0.6578	0.5476	0.8756	0.6791
128	0.0673	0.1936	0.6585	0.5477	0.8770	0.6798
129	0.0693	0.1945	0.6574	0.5484	0.8712	0.6780
130	0.0675	0.1942	0.6580	0.5477	0.8767	0.6795
131	0.0679	0.1937	0.6581	0.5500	0.8709	0.6786
132	0.0672	0.1939	0.6585	0.5514	0.8682	0.6785
133	0.0678	0.1940	0.6589	0.5519	0.8680	0.6789
134	0.0651	0.1927	0.6607	0.5529	0.8710	0.6808
135	0.0659	0.1927	0.6607	0.5532	0.8709	0.6808
136	0.0656	0.1924	0.6613	0.5521	0.8758	0.6821
137	0.0661	0.1942	0.6583	0.5545	0.8606	0.6773
138	0.0652	0.1928	0.6611	0.5528	0.8735	0.6816
139	0.0667	0.1921	0.6616	0.5543	0.8705	0.6815
140	0.0652	0.1917	0.6627	0.5528	0.8779	0.6835
141	0.0656	0.1919	0.6622	0.5542	0.8719	0.6821
142	0.0641	0.1922	0.6619	0.5550	0.8700	0.6817
143	0.0654	0.1905	0.6645	0.5530	0.8824	0.6857
144	0.0654	0.1923	0.6614	0.5559	0.8662	0.6807
145	0.0651	0.1939	0.6596	0.5557	0.8613	0.6785
146	0.0643	0.1913	0.6632	0.5563	0.8761	0.6832
147	0.0647	0.1913	0.6639	0.5544	0.8832	0.6848
148	0.0637	0.1930	0.6603	0.5570	0.8604	0.6789
149	0.0640	0.1909	0.6644	0.5552	0.8813	0.6853
150	0.0645	0.1908	0.6641	0.5562	0.8780	0.6846
151	0.0652	0.1905	0.6646	0.5562	0.8802	0.6852
152	0.0643	0.1912	0.6641	0.5551	0.8817	0.6851
153	0.0650	0.1912	0.6635	0.5552	0.8794	0.6841
154	0.0645	0.1912	0.6631	0.5557	0.8781	0.6835
155	0.0650	0.1912	0.6635	0.5568	0.8758	0.6835
156	0.0643	0.1910	0.6640	0.5564	0.8777	0.6844
157	0.0635	0.1898	0.6655	0.5564	0.8818	0.6862
158	0.0631	0.1914	0.6631	0.5568	0.8748	0.6829
159	0.0645	0.1908	0.6643	0.5561	0.8797	0.6848
160	0.0625	0.1905	0.6646	0.5562	0.8805	0.6853
161	0.0633	0.1915	0.6632	0.5569	0.8741	0.6831
162	0.0631	0.1914	0.6636	0.5564	0.8764	0.6838
163	0.0625	0.1911	0.6644	0.5562	0.8789	0.6848
164	0.0635	0.1907	0.6644	0.5564	0.8786	0.6849
165	0.0635	0.1909	0.6641	0.5570	0.8764	0.6842
166	0.0634	0.1909	0.6642	0.5560	0.8803	0.6849
167	0.0643	0.1911	0.6638	0.5563	0.8784	0.6842
