Epoch	Train_Loss	Val_Loss	Val_F1	Val_Recall	Val_Precision	Val_MCC
32	0.0826	0.1919	0.6564	0.5523	0.8752	0.6786
33	0.0795	0.1940	0.6524	0.5440	0.8779	0.6755
34	0.0812	0.1919	0.6566	0.5705	0.8268	0.6719
35	0.0768	0.1862	0.6669	0.5849	0.8260	0.6808
36	0.0757	0.1956	0.6506	0.5391	0.8924	0.6763
37	0.0726	0.1870	0.6658	0.5718	0.8574	0.6844
38	0.0712	0.1892	0.6626	0.6055	0.7722	0.6704
39	0.0704	0.1811	0.6769	0.5918	0.8415	0.6914
40	0.0695	0.1785	0.6813	0.5913	0.8601	0.6980
41	0.0692	0.1798	0.6780	0.5749	0.8978	0.7002
42	0.0669	0.1770	0.6839	0.5967	0.8530	0.6991
43	0.0657	0.1848	0.6714	0.5601	0.9059	0.6963
44	0.0653	0.1714	0.6942	0.6022	0.8707	0.7104
45	0.0638	0.1705	0.6954	0.6089	0.8636	0.7107
46	0.0618	0.1704	0.6962	0.6117	0.8576	0.7105
47	0.0598	0.1635	0.7104	0.6207	0.8827	0.7261
48	0.0603	0.1663	0.7034	0.6101	0.8884	0.7212
49	0.0591	0.1668	0.7026	0.6282	0.8505	0.7159
50	0.0602	0.1671	0.7024	0.6233	0.8541	0.7156
51	0.0593	0.1651	0.7065	0.6122	0.8926	0.7245
52	0.0555	0.1635	0.7094	0.6296	0.8659	0.7238
53	0.0549	0.1587	0.7180	0.6264	0.8937	0.7343
54	0.0555	0.1554	0.7244	0.6491	0.8683	0.7366
55	0.0529	0.1559	0.7239	0.6323	0.9021	0.7408
56	0.0517	0.1573	0.7199	0.6279	0.9008	0.7374
57	0.0525	0.1532	0.7282	0.6342	0.9100	0.7455
58	0.0511	0.1519	0.7321	0.6382	0.9100	0.7487
59	0.0506	0.1490	0.7364	0.6449	0.9114	0.7528
60	0.0480	0.1566	0.7236	0.6401	0.8870	0.7387
61	0.0498	0.1479	0.7378	0.6541	0.8915	0.7512
62	0.0467	0.1539	0.7269	0.6306	0.9126	0.7447
63	0.0460	0.1537	0.7300	0.6311	0.9223	0.7489
64	0.0473	0.1435	0.7475	0.6644	0.8967	0.7600
65	0.0433	0.1444	0.7461	0.6715	0.8812	0.7571
66	0.0430	0.1431	0.7484	0.6580	0.9140	0.7631
67	0.0422	0.1424	0.7490	0.6725	0.8853	0.7600
68	0.0404	0.1404	0.7529	0.6647	0.9103	0.7663
69	0.0395	0.1380	0.7577	0.6726	0.9118	0.7710
70	0.0377	0.1381	0.7564	0.6749	0.9035	0.7689
71	0.0386	0.1419	0.7519	0.6708	0.8987	0.7644
72	0.0375	0.1346	0.7625	0.6907	0.8869	0.7719
73	0.0355	0.1416	0.7520	0.6630	0.9175	0.7670
74	0.0354	0.1409	0.7516	0.6658	0.9118	0.7659
75	0.0350	0.1352	0.7628	0.6798	0.9126	0.7757
76	0.0323	0.1351	0.7627	0.6769	0.9170	0.7761
77	0.0330	0.1401	0.7548	0.6681	0.9130	0.7687
78	0.0320	0.1327	0.7670	0.6785	0.9226	0.7801
79	0.0320	0.1409	0.7529	0.6624	0.9201	0.7680
80	0.0308	0.1279	0.7762	0.7011	0.9083	0.7868
81	0.0297	0.1319	0.7703	0.6861	0.9185	0.7826
82	0.0282	0.1266	0.7784	0.7017	0.9131	0.7894
83	0.0292	0.1289	0.7750	0.7033	0.9074	0.7858
84	0.0256	0.1218	0.7859	0.7257	0.8953	0.7947
85	0.0272	0.1197	0.7911	0.7241	0.9075	0.8001
86	0.0260	0.1340	0.7671	0.6824	0.9226	0.7811
87	0.0256	0.1240	0.7833	0.7151	0.9099	0.7943
88	0.0236	0.1237	0.7828	0.7107	0.9083	0.7928
89	0.0249	0.1232	0.7857	0.7146	0.9140	0.7964
90	0.0231	0.1182	0.7941	0.7231	0.9178	0.8039
91	0.0231	0.1171	0.7963	0.7321	0.9086	0.8051
92	0.0227	0.1168	0.7967	0.7293	0.9210	0.8069
93	0.0202	0.1149	0.7995	0.7330	0.9186	0.8094
94	0.0202	0.1165	0.7980	0.7258	0.9222	0.8079
95	0.0206	0.1104	0.8086	0.7379	0.9310	0.8185
96	0.0207	0.1132	0.8034	0.7424	0.9119	0.8121
97	0.0189	0.1182	0.7953	0.7282	0.9161	0.8053
98	0.0196	0.1127	0.8035	0.7379	0.9176	0.8124
99	0.0198	0.1141	0.8014	0.7371	0.9116	0.8097
100	0.0174	0.1071	0.8143	0.7548	0.9170	0.8220
101	0.0178	0.1050	0.8174	0.7668	0.9039	0.8235
102	0.0172	0.1068	0.8142	0.7555	0.9137	0.8215
103	0.0173	0.1081	0.8127	0.7455	0.9263	0.8213
104	0.0158	0.1055	0.8168	0.7596	0.9142	0.8240
105	0.0158	0.1098	0.8097	0.7426	0.9248	0.8186
106	0.0156	0.1046	0.8188	0.7594	0.9189	0.8261
107	0.0157	0.1083	0.8126	0.7448	0.9285	0.8215
108	0.0156	0.1045	0.8193	0.7634	0.9128	0.8259
109	0.0148	0.1049	0.8179	0.7607	0.9134	0.8246
110	0.0143	0.1049	0.8183	0.7617	0.9139	0.8252
111	0.0148	0.1056	0.8171	0.7558	0.9202	0.8247
112	0.0152	0.1054	0.8178	0.7582	0.9184	0.8251
113	0.0144	0.1034	0.8211	0.7669	0.9125	0.8276
114	0.0139	0.1050	0.8187	0.7587	0.9188	0.8259
115	0.0155	0.1043	0.8195	0.7591	0.9190	0.8264
116	0.0143	0.1025	0.8220	0.7668	0.9132	0.8282
117	0.0146	0.1031	0.8215	0.7694	0.9096	0.8277
118	0.0142	0.1026	0.8232	0.7679	0.9158	0.8298
119	0.0141	0.1027	0.8225	0.7648	0.9183	0.8293
120	0.0141	0.1035	0.8213	0.7625	0.9189	0.8282
121	0.0138	0.1027	0.8227	0.7668	0.9151	0.8291
122	0.0143	0.1032	0.8225	0.7664	0.9167	0.8292
123	0.0139	0.1027	0.8228	0.7665	0.9158	0.8292
124	0.0140	0.1029	0.8222	0.7667	0.9144	0.8286
125	0.0127	0.1039	0.8205	0.7633	0.9152	0.8271
126	0.0140	0.1031	0.8218	0.7673	0.9115	0.8279
127	0.0127	0.1039	0.8207	0.7639	0.9140	0.8271
128	0.0142	0.1032	0.8214	0.7685	0.9091	0.8274
