Epoch	Train_Loss	Val_Loss	Val_F1	Val_Recall	Val_Precision	Val_MCC
59	0.0441	0.1508	0.7331	0.6467	0.8952	0.7477
60	0.0431	0.1476	0.7373	0.6467	0.9086	0.7524
61	0.0424	0.1476	0.7389	0.6690	0.8617	0.7481
62	0.0419	0.1452	0.7423	0.6789	0.8601	0.7511
63	0.0398	0.1420	0.7496	0.6768	0.8840	0.7601
64	0.0386	0.1421	0.7489	0.6697	0.9011	0.7622
65	0.0369	0.1394	0.7535	0.6858	0.8737	0.7629
66	0.0366	0.1364	0.7592	0.6813	0.8952	0.7700
67	0.0342	0.1360	0.7596	0.6928	0.8796	0.7691
68	0.0352	0.1373	0.7565	0.6742	0.9085	0.7697
69	0.0330	0.1333	0.7645	0.6991	0.8743	0.7722
70	0.0325	0.1341	0.7629	0.6807	0.9093	0.7754
71	0.0310	0.1310	0.7686	0.6915	0.9087	0.7806
72	0.0304	0.1322	0.7668	0.7090	0.8687	0.7743
73	0.0295	0.1312	0.7696	0.6957	0.8994	0.7802
74	0.0274	0.1296	0.7732	0.7192	0.8635	0.7789
75	0.0283	0.1288	0.7745	0.7008	0.9057	0.7853
76	0.0265	0.1248	0.7816	0.7172	0.8896	0.7893
77	0.0258	0.1247	0.7819	0.7109	0.9048	0.7914
78	0.0243	0.1252	0.7813	0.7190	0.8881	0.7891
79	0.0227	0.1227	0.7852	0.7269	0.8835	0.7920
80	0.0227	0.1250	0.7817	0.7208	0.8880	0.7897
81	0.0235	0.1265	0.7786	0.7022	0.9151	0.7894
82	0.0207	0.1217	0.7870	0.7274	0.8894	0.7945
83	0.0212	0.1237	0.7848	0.7198	0.8922	0.7923
84	0.0215	0.1204	0.7895	0.7176	0.9150	0.7994
85	0.0211	0.1218	0.7870	0.7200	0.9081	0.7971
86	0.0196	0.1301	0.7733	0.6908	0.9273	0.7866
87	0.0199	0.1239	0.7839	0.7248	0.8971	0.7934
88	0.0186	0.1190	0.7931	0.7337	0.8986	0.8013
89	0.0178	0.1227	0.7863	0.7176	0.9097	0.7956
90	0.0182	0.1151	0.7998	0.7353	0.9153	0.8092
91	0.0172	0.1149	0.8006	0.7547	0.8827	0.8064
92	0.0172	0.1096	0.8100	0.7525	0.9079	0.8171
93	0.0164	0.1140	0.8017	0.7463	0.8962	0.8086
94	0.0161	0.1116	0.8057	0.7643	0.8800	0.8108
95	0.0165	0.1098	0.8090	0.7738	0.8763	0.8137
96	0.0167	0.1162	0.7987	0.7282	0.9298	0.8097
97	0.0148	0.1048	0.8185	0.7610	0.9194	0.8256
98	0.0138	0.1063	0.8157	0.7632	0.9105	0.8228
99	0.0139	0.1050	0.8184	0.7661	0.9089	0.8250
100	0.0127	0.1041	0.8205	0.7590	0.9205	0.8275
101	0.0125	0.1004	0.8258	0.7840	0.8940	0.8298
102	0.0134	0.1018	0.8245	0.7594	0.9346	0.8323
103	0.0107	0.0951	0.8360	0.7785	0.9270	0.8419
104	0.0119	0.0988	0.8292	0.7908	0.8946	0.8333
105	0.0118	0.0978	0.8317	0.7762	0.9225	0.8380
106	0.0108	0.0941	0.8380	0.7931	0.9099	0.8423
107	0.0090	0.0929	0.8399	0.8004	0.9026	0.8433
108	0.0099	0.0930	0.8393	0.7986	0.9053	0.8432
109	0.0090	0.0927	0.8406	0.7851	0.9282	0.8463
110	0.0098	0.0913	0.8433	0.7927	0.9245	0.8486
111	0.0084	0.0930	0.8404	0.7865	0.9274	0.8463
112	0.0088	0.0902	0.8449	0.8063	0.9082	0.8487
113	0.0084	0.0953	0.8368	0.7756	0.9351	0.8436
114	0.0093	0.0898	0.8461	0.8045	0.9143	0.8504
115	0.0078	0.0878	0.8495	0.8031	0.9226	0.8539
116	0.0078	0.0905	0.8451	0.7939	0.9268	0.8504
117	0.0085	0.0906	0.8442	0.8064	0.9058	0.8478
118	0.0073	0.0915	0.8429	0.7894	0.9277	0.8484
119	0.0086	0.0899	0.8466	0.7974	0.9247	0.8515
120	0.0081	0.0880	0.8497	0.7970	0.9321	0.8549
121	0.0075	0.0859	0.8531	0.8185	0.9102	0.8565
122	0.0064	0.0873	0.8505	0.8071	0.9203	0.8549
123	0.0075	0.0883	0.8489	0.8149	0.9066	0.8526
124	0.0078	0.0854	0.8542	0.8149	0.9181	0.8582
125	0.0063	0.0870	0.8512	0.8057	0.9238	0.8558
126	0.0076	0.0862	0.8530	0.8082	0.9235	0.8573
127	0.0065	0.0915	0.8446	0.8199	0.8900	0.8473
128	0.0069	0.0843	0.8562	0.8221	0.9124	0.8595
129	0.0059	0.0857	0.8535	0.8162	0.9144	0.8573
130	0.0062	0.0872	0.8514	0.8075	0.9221	0.8559
131	0.0069	0.0854	0.8548	0.8051	0.9316	0.8594
132	0.0057	0.0820	0.8605	0.8267	0.9151	0.8636
133	0.0057	0.0843	0.8560	0.8170	0.9192	0.8599
134	0.0063	0.0821	0.8603	0.8227	0.9203	0.8638
135	0.0069	0.0809	0.8622	0.8284	0.9165	0.8653
136	0.0066	0.0842	0.8565	0.8093	0.9300	0.8609
137	0.0057	0.0815	0.8615	0.8150	0.9329	0.8656
138	0.0054	0.0820	0.8604	0.8263	0.9163	0.8637
139	0.0055	0.0798	0.8642	0.8283	0.9218	0.8676
140	0.0050	0.0827	0.8593	0.8216	0.9199	0.8629
141	0.0062	0.0806	0.8630	0.8219	0.9280	0.8670
142	0.0046	0.0808	0.8626	0.8219	0.9268	0.8664
143	0.0051	0.0798	0.8644	0.8311	0.9190	0.8677
144	0.0047	0.0805	0.8635	0.8268	0.9230	0.8672
145	0.0055	0.0814	0.8618	0.8228	0.9241	0.8655
146	0.0046	0.0801	0.8641	0.8302	0.9194	0.8674
147	0.0041	0.0850	0.8556	0.8104	0.9273	0.8601
148	0.0058	0.0799	0.8643	0.8264	0.9249	0.8679
149	0.0052	0.0817	0.8615	0.8216	0.9249	0.8653
150	0.0056	0.0783	0.8672	0.8340	0.9212	0.8704
151	0.0058	0.0795	0.8649	0.8214	0.9323	0.8689
152	0.0048	0.0784	0.8668	0.8307	0.9246	0.8702
153	0.0038	0.0791	0.8656	0.8317	0.9207	0.8689
154	0.0050	0.0779	0.8676	0.8290	0.9281	0.8711
155	0.0036	0.0771	0.8693	0.8316	0.9287	0.8728
156	0.0054	0.0767	0.8700	0.8322	0.9293	0.8735
157	0.0054	0.0765	0.8701	0.8340	0.9265	0.8732
158	0.0050	0.0779	0.8680	0.8307	0.9272	0.8715
159	0.0037	0.0754	0.8727	0.8337	0.9336	0.8763
160	0.0041	0.0771	0.8694	0.8388	0.9206	0.8726
161	0.0034	0.0767	0.8700	0.8342	0.9272	0.8734
162	0.0039	0.0763	0.8707	0.8410	0.9201	0.8737
163	0.0037	0.0755	0.8721	0.8392	0.9254	0.8753
164	0.0044	0.0766	0.8704	0.8417	0.9193	0.8735
165	0.0038	0.0759	0.8715	0.8379	0.9261	0.8748
166	0.0037	0.0760	0.8714	0.8419	0.9205	0.8743
167	0.0035	0.0756	0.8724	0.8410	0.9232	0.8753
168	0.0042	0.0759	0.8716	0.8396	0.9238	0.8747
169	0.0036	0.0759	0.8718	0.8350	0.9298	0.8752
