Epoch	Train_Loss	Val_Loss	Val_F1	Val_Recall	Val_Precision	Val_MCC
42	0.0632	0.1675	0.7017	0.6091	0.8777	0.7178
43	0.0616	0.1644	0.7071	0.6174	0.8729	0.7215
44	0.0593	0.1635	0.7077	0.6253	0.8562	0.7198
45	0.0598	0.1632	0.7096	0.6163	0.8784	0.7240
46	0.0577	0.1634	0.7082	0.6255	0.8638	0.7218
47	0.0561	0.1695	0.6959	0.5858	0.9203	0.7185
48	0.0562	0.1613	0.7124	0.6225	0.8875	0.7290
49	0.0560	0.1541	0.7254	0.6457	0.8699	0.7373
50	0.0540	0.1634	0.7088	0.6263	0.8693	0.7230
51	0.0554	0.1546	0.7241	0.6406	0.8822	0.7378
52	0.0512	0.1626	0.7101	0.6079	0.9075	0.7294
53	0.0515	0.1606	0.7145	0.6620	0.8103	0.7208
54	0.0501	0.1484	0.7362	0.6496	0.8955	0.7500
55	0.0448	0.1472	0.7395	0.6546	0.8996	0.7534
56	0.0460	0.1451	0.7429	0.6564	0.9020	0.7570
57	0.0437	0.1433	0.7464	0.6639	0.8967	0.7594
58	0.0430	0.1416	0.7490	0.6691	0.8933	0.7612
59	0.0420	0.1422	0.7477	0.6554	0.9189	0.7634
60	0.0399	0.1440	0.7455	0.6617	0.9089	0.7602
61	0.0403	0.1397	0.7530	0.6661	0.9114	0.7670
62	0.0380	0.1394	0.7536	0.6710	0.9051	0.7669
63	0.0363	0.1382	0.7560	0.6773	0.8982	0.7681
64	0.0375	0.1351	0.7607	0.6747	0.9168	0.7745
65	0.0357	0.1366	0.7594	0.6721	0.9173	0.7732
66	0.0347	0.1349	0.7616	0.7033	0.8687	0.7692
67	0.0328	0.1327	0.7665	0.6915	0.8997	0.7775
68	0.0327	0.1311	0.7693	0.6931	0.9044	0.7805
69	0.0331	0.1334	0.7648	0.6834	0.9171	0.7780
70	0.0303	0.1301	0.7710	0.6950	0.9090	0.7829
71	0.0305	0.1324	0.7665	0.6922	0.9043	0.7785
72	0.0288	0.1275	0.7749	0.7136	0.8847	0.7836
73	0.0289	0.1262	0.7778	0.6935	0.9280	0.7904
74	0.0273	0.1258	0.7785	0.7178	0.8907	0.7877
75	0.0265	0.1254	0.7790	0.7133	0.8990	0.7889
76	0.0262	0.1260	0.7790	0.7065	0.9081	0.7895
77	0.0269	0.1298	0.7718	0.6970	0.9107	0.7838
78	0.0264	0.1255	0.7801	0.7128	0.9043	0.7906
79	0.0262	0.1207	0.7878	0.7202	0.9097	0.7979
80	0.0238	0.1217	0.7866	0.7209	0.9060	0.7966
81	0.0245	0.1178	0.7926	0.7425	0.8835	0.7995
82	0.0236	0.1209	0.7891	0.7302	0.8994	0.7984
83	0.0241	0.1187	0.7925	0.7417	0.8875	0.8000
84	0.0223	0.1189	0.7921	0.7389	0.8879	0.7995
85	0.0217	0.1345	0.7632	0.6702	0.9520	0.7813
86	0.0196	0.1138	0.8014	0.7323	0.9211	0.8110
87	0.0187	0.1111	0.8061	0.7363	0.9274	0.8159
88	0.0187	0.1099	0.8076	0.7398	0.9219	0.8163
89	0.0187	0.1103	0.8071	0.7515	0.9007	0.8137
90	0.0188	0.1071	0.8129	0.7581	0.9064	0.8197
91	0.0177	0.1056	0.8166	0.7495	0.9282	0.8250
92	0.0167	0.1083	0.8121	0.7450	0.9258	0.8209
93	0.0159	0.1058	0.8160	0.7577	0.9155	0.8235
94	0.0163	0.1029	0.8211	0.7635	0.9161	0.8278
95	0.0158	0.1028	0.8217	0.7586	0.9248	0.8291
96	0.0155	0.1009	0.8244	0.7660	0.9190	0.8308
97	0.0148	0.1039	0.8192	0.7759	0.8939	0.8243
98	0.0139	0.1031	0.8210	0.7539	0.9315	0.8292
99	0.0152	0.0994	0.8274	0.7792	0.9062	0.8325
100	0.0131	0.1004	0.8264	0.7620	0.9309	0.8338
101	0.0121	0.0956	0.8332	0.7751	0.9234	0.8387
102	0.0123	0.0964	0.8332	0.7813	0.9134	0.8378
103	0.0124	0.0956	0.8345	0.7721	0.9320	0.8408
104	0.0127	0.0962	0.8332	0.7848	0.9102	0.8379
105	0.0112	0.0924	0.8395	0.7957	0.9082	0.8433
106	0.0107	0.0936	0.8374	0.7966	0.9027	0.8411
107	0.0115	0.0915	0.8418	0.7862	0.9269	0.8468
108	0.0102	0.0976	0.8318	0.7671	0.9350	0.8390
109	0.0104	0.0940	0.8370	0.7840	0.9219	0.8426
110	0.0098	0.0926	0.8401	0.7814	0.9321	0.8460
111	0.0100	0.0929	0.8393	0.7857	0.9241	0.8447
112	0.0098	0.0899	0.8444	0.7962	0.9204	0.8490
113	0.0099	0.0896	0.8451	0.7937	0.9259	0.8502
114	0.0086	0.0910	0.8428	0.7887	0.9290	0.8485
115	0.0094	0.0912	0.8426	0.7879	0.9299	0.8484
116	0.0105	0.0913	0.8420	0.7962	0.9166	0.8469
117	0.0086	0.0909	0.8430	0.7921	0.9242	0.8483
118	0.0090	0.0894	0.8455	0.7940	0.9272	0.8508
119	0.0080	0.0889	0.8462	0.7985	0.9216	0.8509
120	0.0080	0.0891	0.8462	0.7919	0.9320	0.8518
121	0.0082	0.0873	0.8493	0.8054	0.9189	0.8535
122	0.0080	0.0897	0.8457	0.7965	0.9249	0.8509
123	0.0070	0.0888	0.8467	0.8002	0.9216	0.8515
124	0.0069	0.0874	0.8492	0.8051	0.9194	0.8535
125	0.0077	0.0894	0.8460	0.7985	0.9220	0.8508
126	0.0066	0.0874	0.8492	0.8020	0.9237	0.8538
127	0.0074	0.0866	0.8507	0.8069	0.9201	0.8549
128	0.0073	0.0873	0.8491	0.8033	0.9220	0.8536
129	0.0076	0.0873	0.8496	0.8041	0.9222	0.8542
130	0.0080	0.0865	0.8509	0.8047	0.9242	0.8555
131	0.0074	0.0876	0.8488	0.8035	0.9217	0.8535
132	0.0075	0.0851	0.8532	0.8093	0.9227	0.8574
133	0.0071	0.0870	0.8502	0.8048	0.9225	0.8547
134	0.0060	0.0874	0.8494	0.8060	0.9195	0.8539
135	0.0063	0.0879	0.8484	0.8025	0.9225	0.8532
136	0.0063	0.0872	0.8498	0.8039	0.9229	0.8544
137	0.0076	0.0871	0.8497	0.8042	0.9226	0.8543
138	0.0066	0.0870	0.8498	0.8041	0.9230	0.8545
139	0.0069	0.0873	0.8498	0.8033	0.9240	0.8545
140	0.0060	0.0870	0.8502	0.8057	0.9216	0.8547
141	0.0064	0.0868	0.8503	0.8057	0.9219	0.8548
142	0.0057	0.0868	0.8509	0.8070	0.9214	0.8554
