Epoch	Train_Loss	Val_Loss	Val_F1	Val_Recall	Val_Precision	Val_MCC
99	0.0144	0.1110	0.8073	0.7441	0.9155	0.8154
100	0.0138	0.1077	0.8139	0.7474	0.9263	0.8224
101	0.0125	0.1030	0.8219	0.7671	0.9137	0.8283
102	0.0124	0.1021	0.8230	0.7588	0.9281	0.8304
103	0.0127	0.1021	0.8233	0.7652	0.9195	0.8301
104	0.0123	0.1025	0.8227	0.7538	0.9360	0.8310
105	0.0126	0.1043	0.8197	0.7541	0.9286	0.8277
106	0.0108	0.1039	0.8206	0.7595	0.9269	0.8286
107	0.0129	0.1078	0.8141	0.7424	0.9372	0.8239
108	0.0107	0.1021	0.8238	0.7610	0.9297	0.8317
109	0.0100	0.1042	0.8201	0.7524	0.9350	0.8289
110	0.0113	0.1083	0.8137	0.7388	0.9443	0.8245
111	0.0093	0.1030	0.8227	0.7542	0.9378	0.8314
112	0.0098	0.1018	0.8242	0.7644	0.9260	0.8318
113	0.0110	0.1000	0.8276	0.7693	0.9260	0.8349
114	0.0106	0.0968	0.8328	0.7756	0.9264	0.8393
115	0.0095	0.1014	0.8256	0.7624	0.9338	0.8339
116	0.0109	0.0956	0.8346	0.7757	0.9313	0.8415
117	0.0097	0.0947	0.8367	0.7816	0.9275	0.8431
118	0.0097	0.0946	0.8370	0.7823	0.9261	0.8431
119	0.0092	0.0969	0.8332	0.7708	0.9361	0.8408
120	0.0091	0.0981	0.8316	0.7706	0.9342	0.8393
121	0.0086	0.0975	0.8321	0.7721	0.9315	0.8393
122	0.0084	0.0979	0.8320	0.7729	0.9306	0.8393
123	0.0091	0.0970	0.8337	0.7714	0.9375	0.8414
124	0.0096	0.0975	0.8324	0.7692	0.9378	0.8403
125	0.0077	0.0960	0.8344	0.7741	0.9347	0.8417
126	0.0077	0.0965	0.8344	0.7770	0.9301	0.8414
127	0.0077	0.0957	0.8359	0.7761	0.9351	0.8431
128	0.0081	0.0941	0.8384	0.7805	0.9331	0.8451
129	0.0067	0.0938	0.8387	0.7822	0.9320	0.8454
130	0.0079	0.0963	0.8344	0.7780	0.9291	0.8413
131	0.0086	0.0958	0.8355	0.7799	0.9289	0.8423
132	0.0070	0.0946	0.8368	0.7858	0.9221	0.8428
133	0.0070	0.0970	0.8334	0.7728	0.9351	0.8410
134	0.0066	0.0960	0.8349	0.7759	0.9335	0.8421
135	0.0069	0.0968	0.8340	0.7743	0.9340	0.8414
136	0.0077	0.0967	0.8337	0.7745	0.9337	0.8412
137	0.0066	0.0962	0.8346	0.7770	0.9317	0.8418
138	0.0072	0.0953	0.8360	0.7816	0.9278	0.8427
139	0.0075	0.0942	0.8379	0.7807	0.9325	0.8448
140	0.0069	0.0947	0.8374	0.7821	0.9292	0.8440
141	0.0069	0.0962	0.8350	0.7784	0.9303	0.8420
142	0.0071	0.0963	0.8344	0.7772	0.9308	0.8415
143	0.0070	0.0971	0.8331	0.7753	0.9308	0.8404
144	0.0067	0.0947	0.8373	0.7818	0.9293	0.8439
145	0.0067	0.0956	0.8357	0.7795	0.9301	0.8426
146	0.0071	0.0962	0.8346	0.7779	0.9304	0.8417
147	0.0069	0.0961	0.8353	0.7785	0.9309	0.8424
148	0.0069	0.0956	0.8360	0.7798	0.9305	0.8429
149	0.0076	0.0958	0.8354	0.7786	0.9308	0.8424
